"model","parameter.set.j.","measure","tr.stats.chisq.statistic","tr.stats.chisq.p.value","tr.MAD","tr.stats.mantissa.arc.test.statistic","tr.stats.mantissa.arc.test.p.value","tr.distortion.factor"
"forest.fire",0.19,"degree",1378.86898166411,2.09712307487715e-292,0.0352955545919958,0.0112070220639124,2.13069649149723e-49,-33.4220663706055
"forest.fire",0.19,"degree",1464.64505778573,5.9443310133294e-311,0.0360955545919958,0.0112869792063136,9.57794046951872e-50,-34.1730550187491
"forest.fire",0.19,"degree",1471.15860740819,2.31994179018381e-312,0.0367200019271195,0.0139679782100873,2.17691464043937e-61,-34.3056426532885
"forest.fire",0.19,"degree",1388.98147416764,1.36530804065242e-294,0.035675557482675,0.0132147211708284,4.06626011100852e-58,-33.4947592049861
"forest.fire",0.19,"degree",1405.00194468738,4.69190997087352e-298,0.0354311130382306,0.0140037243951762,1.52264159950012e-61,-33.9324519753766
"forest.fire",0.19,"degree",1392.9166619829,1.92484695326689e-295,0.0354088908160084,0.0144569172809654,1.63834739691234e-63,-33.8147100605347
"forest.fire",0.19,"degree",1427.68661435529,5.83814150203766e-303,0.0358311130382306,0.0144765144906725,1.34677918347502e-63,-33.6749555268311
"forest.fire",0.19,"degree",1323.27224927934,2.19158887041045e-280,0.034875557482675,0.012840204485239,1.72068136577921e-56,-33.0616737269155
"forest.fire",0.19,"degree",1367.54418643333,5.88901589566348e-290,0.0341422241493417,0.0119398827789474,1.39877526944788e-52,-32.9720874873619
"forest.fire",0.19,"degree",1425.06266879477,2.15607442579937e-302,0.0353422241493417,0.0121357896661439,1.97212820598814e-53,-33.6816105046265
"forest.fire",0.19,"degree",1420.68448069385,1.90709301964362e-301,0.035475557482675,0.0122169860092095,8.75596278640735e-54,-33.8996890077684
"forest.fire",0.19,"degree",1493.56928932518,3.3016450611613e-317,0.0361422241493417,0.0134430474324606,4.14559432557869e-59,-34.0801412902978
"forest.fire",0.19,"degree",1511.47628032455,4.42188753027916e-321,0.0368088908160084,0.0133798212323685,7.80143868095587e-59,-34.1763825076468
"forest.fire",0.19,"degree",1352.18990857269,1.22883178819332e-286,0.0348288879253292,0.0103941355031388,7.22508678967236e-46,-33.3547487105981
"forest.fire",0.19,"degree",1440.05737041961,1.23374125725587e-305,0.0361866685937861,0.0135421459732674,1.53888904074252e-59,-34.1321013092389
"forest.fire",0.19,"degree",1348.40864210339,8.07125263152374e-286,0.0349200019271195,0.0124952801111029,5.41611627212e-55,-33.3327360917363
"forest.fire",0.19,"degree",1348.67866173486,7.05614363343052e-286,0.0343399990364403,0.0103677684401049,9.40489103358555e-46,-32.9987073985436
"forest.fire",0.19,"degree",1359.79530300912,2.7880384825913e-288,0.0350311130382306,0.0108590110120291,6.91694600475757e-48,-33.3143069224567
"forest.fire",0.19,"degree",1368.96432504813,2.90411529508021e-290,0.0347866685937861,0.0121589486143755,1.56443351141795e-53,-33.2910145001728
"forest.fire",0.19,"degree",1426.15883071537,1.24921042608335e-302,0.0356733323697736,0.0102167670854885,4.25739865692102e-45,-33.5062774357859
"forest.fire",0.19,"degree",1380.37573208163,9.90508250808799e-293,0.0349422241493417,0.0125132331232515,4.52604677620704e-55,-33.4619962373779
"forest.fire",0.19,"degree",1384.49404351113,1.27483458894222e-293,0.0353422241493417,0.0122426013075138,6.77732137557877e-54,-33.648079654965
"forest.fire",0.19,"degree",1384.39316272575,1.34049445587049e-293,0.0356311130382306,0.0131631879609306,6.8077099382492e-58,-33.4527816527381
"forest.fire",0.19,"degree",1350.14571471434,3.39950176780072e-286,0.0346955545919958,0.00997647516155192,4.70672565485102e-44,-33.2889668146973
"forest.fire",0.19,"degree",1386.41524452813,4.89862761754735e-294,0.0360088908160084,0.014656282573275,2.2313799792818e-64,-33.7658215698069
"forest.fire",0.19,"degree",1388.24573670007,1.96926739402821e-294,0.0355200019271195,0.0128256977237162,1.98931024978266e-56,-33.9485774984962
"forest.fire",0.19,"degree",1406.88187668228,1.84020951493461e-298,0.0354511101475514,0.0132202735905102,3.84663787886301e-58,-34.0225501362991
"forest.fire",0.19,"degree",1312.23155494992,5.33722863460199e-278,0.0343866685937861,0.0125139430576114,4.49402860348128e-55,-33.3094436694524
"forest.fire",0.19,"degree",1421.61095337744,1.20237258792334e-301,0.0356311130382306,0.0126825336797551,8.32637685446442e-56,-33.6895452858441
"forest.fire",0.19,"degree",1391.98891781061,3.05482596088964e-295,0.034917776814218,0.0131801979002895,5.74285452520565e-58,-33.5405761675007
"forest.fire",0.19,"degree",1450.18544988251,7.96265994625146e-308,0.0361866685937861,0.0129171361625903,7.97242469894367e-57,-33.8687177649513
"forest.fire",0.19,"degree",1387.33443552756,3.0998231224533e-294,0.0352977797048972,0.0109788840294502,2.08599126517148e-48,-33.4973188118305
"forest.fire",0.19,"degree",1341.93733187076,2.0225979324499e-284,0.0342311130382306,0.0106724881191224,4.4665584013718e-47,-33.3463020080116
"forest.fire",0.19,"degree",1430.65281837652,1.33312818208558e-303,0.0356533352604528,0.0113972529323755,3.17950436934177e-50,-33.537248678603
"forest.fire",0.19,"degree",1368.07639686001,4.51836078807938e-290,0.0345177768142181,0.0109137849145829,3.99976383403489e-48,-33.4079885329613
"forest.fire",0.19,"degree",1344.55583339126,5.49345043301097e-285,0.0344977797048973,0.00897692737097125,1.03204773109957e-39,-33.051435299538
"forest.fire",0.19,"degree",1453.56652907977,1.47875449069758e-308,0.0359644463715639,0.0140016826076485,1.55405026370886e-61,-33.9521609480784
"forest.fire",0.19,"degree",1373.9307291821,2.45066601173548e-291,0.035475557482675,0.0124188982541842,1.16254606073993e-54,-33.5200993127456
"forest.fire",0.19,"degree",1484.26170110715,3.40183886665816e-315,0.0369644463715639,0.0134501104688151,3.86289073586904e-59,-34.2785108207379
"forest.fire",0.19,"degree",1416.77948607984,1.33275283896902e-300,0.0359200019271195,0.013329394812997,1.29173627587419e-58,-33.9590718865582
"forest.fire",0.19,"degree",1414.76712344006,3.62977185150504e-300,0.0358977797048973,0.012479513475554,6.34105627290996e-55,-33.960095729296
"forest.fire",0.19,"degree",1402.65107304412,1.51236369371242e-297,0.0348288879253292,0.01110497331206,5.91171772329534e-49,-33.5305937008076
"forest.fire",0.19,"degree",1463.78415928434,9.12598446334878e-311,0.0365644463715639,0.0136032011762338,8.35695241776277e-60,-34.1049694766884
"forest.fire",0.19,"degree",1388.40753338606,1.81686478019494e-294,0.0353399990364403,0.0125375164120702,3.55024279451766e-55,-34.0494260081651
"forest.fire",0.19,"degree",1498.32592453954,3.09013358191408e-318,0.0369644463715639,0.0146939015007856,1.53178074427541e-64,-34.5226973136926
"forest.fire",0.19,"degree",1447.24983101493,3.43465601784786e-307,0.0354533352604528,0.011241548787182,1.50859942137759e-49,-33.658574043027
"forest.fire",0.19,"degree",1452.44765446587,2.58139652685567e-308,0.036675557482675,0.0132942677469025,1.83539170993395e-58,-34.1989070478774
"forest.fire",0.19,"degree",1396.43450490027,3.34031877701353e-296,0.0356733323697736,0.0120198748048049,6.28560363154625e-53,-33.7348503269898
"forest.fire",0.19,"degree",1401.09423741957,3.28302331049091e-297,0.0352977797048972,0.0141288409799618,4.35735824237511e-62,-33.867949882898
"forest.fire",0.19,"degree",1414.07143531162,5.13223063505766e-300,0.0353866685937861,0.0121482420497543,1.74122594484902e-53,-33.7568629458515
"forest.fire",0.19,"degree",1329.42886356211,1.02307116500346e-281,0.0345866685937861,0.0108729178868004,6.01890648439196e-48,-33.3432304797983
"forest.fire",0.19,"degree",1460.71065676043,4.21645561506718e-310,0.0367866685937861,0.0141688578997204,2.92033042296149e-62,-34.0509617722718
"forest.fire",0.19,"degree",1386.24294245629,5.33737416571141e-294,0.035475557482675,0.0120901040228244,3.11419191248112e-53,-33.4379359330407
"forest.fire",0.19,"degree",1393.19245537937,1.67789971220702e-295,0.034917776814218,0.0112674999725104,1.16377593096044e-49,-33.4673714117512
"forest.fire",0.19,"degree",1483.87573187201,4.12275477355004e-315,0.0363399990364403,0.0111216099744853,5.00566270130486e-49,-33.8472170674584
"forest.fire",0.19,"degree",1364.75396124397,2.36197511169018e-289,0.0346066657031069,0.0103876977304029,7.70552014300563e-46,-33.5618209043091
"forest.fire",0.19,"degree",1411.63693258693,1.72468539343586e-299,0.036275557482675,0.0127328310809277,5.03520579582926e-56,-33.7855305425087
"forest.fire",0.19,"degree",1375.92659868921,9.07350543131865e-292,0.034875557482675,0.0113165309183004,7.12739255298636e-50,-33.3404149122695
"forest.fire",0.19,"degree",1394.7865632178,7.58748180971506e-296,0.0350955545919958,0.00990366283787341,9.7485222849356e-44,-33.503461868257
"forest.fire",0.19,"degree",1348.7011075978,6.97774359444358e-286,0.0346088908160084,0.0123335999386173,2.72807337197638e-54,-33.3829043858863
"forest.fire",0.19,"degree",1372.1749462265,5.87332357677152e-291,0.0357644463715639,0.0149481471610835,1.20509624337987e-65,-33.7399695406786
"forest.fire",0.19,"degree",1385.89956724704,6.33239982214316e-294,0.0352733323697736,0.0143935021751738,3.08897433963085e-63,-33.9439702061763
"forest.fire",0.19,"degree",1368.04430040395,4.59113475937966e-290,0.0350088908160084,0.0127858343215526,2.96365111240673e-56,-33.6885214431063
"forest.fire",0.19,"degree",1424.16545083151,3.37033254960527e-302,0.0358733323697736,0.011439657778878,2.08064275108525e-50,-33.7220522927678
"forest.fire",0.19,"degree",1429.24289826005,2.68998176800777e-303,0.0355422241493417,0.0128733823075413,1.23484089553348e-56,-33.924517194159
"forest.fire",0.19,"degree",1403.54403155049,9.69573559755715e-298,0.0356533352604528,0.0132239040460089,3.70949197605507e-58,-33.6404008344318
"forest.fire",0.19,"degree",1352.95922709101,8.37870696109392e-287,0.034317776814218,0.011180877738657,2.76735549748102e-49,-33.0619296876
"forest.fire",0.19,"degree",1333.9627045304,1.07108482730652e-282,0.0342733323697736,0.0124863439160699,5.9223951544527e-55,-33.3457900866427
"forest.fire",0.19,"degree",1366.44083460434,1.01995841605827e-289,0.0351200019271195,0.0115332988494923,8.15679439279971e-51,-33.1387178929316
"forest.fire",0.19,"degree",1340.77632132439,3.60490454764684e-284,0.0346955545919958,0.0103910985423122,7.44787572839838e-46,-32.9137284513099
"forest.fire",0.19,"degree",1346.39567353928,2.19840622269547e-285,0.0353644463715639,0.0137634849052318,1.68245919110033e-60,-33.2303518179608
"forest.fire",0.19,"degree",1448.26638780299,2.07040025853166e-307,0.0364533352604528,0.0119532610578788,1.22362070790195e-52,-33.6168524514635
"forest.fire",0.19,"degree",1373.26461609146,3.41426988740179e-291,0.0349200019271195,0.0118583671515502,3.16057293651486e-52,-33.3237774677809
"forest.fire",0.19,"degree",1403.02221056283,1.25721326993253e-297,0.0353644463715639,0.011906011399995,1.96267990093691e-52,-34.0100080627616
"forest.fire",0.19,"degree",1355.58518563671,2.26714829144392e-287,0.034675557482675,0.0133361200809692,1.20772036158778e-58,-33.3555165926514
"forest.fire",0.19,"degree",1377.78024936874,3.60588180132232e-292,0.0350311130382306,0.0115956924062909,4.37066722180076e-51,-33.3936547346328
"forest.fire",0.19,"degree",1422.22099779464,8.87417099963042e-302,0.0357866685937861,0.0126021134942606,1.86087195719521e-55,-34.112904257906
"forest.fire",0.19,"degree",1417.67422060627,8.53653974123032e-301,0.035917776814218,0.0109696062224089,2.28878758757694e-48,-33.6529429079693
"forest.fire",0.19,"degree",1459.09223991909,9.43930276321698e-310,0.0365866685937861,0.0137450083189211,2.02389200023071e-60,-34.1640963947938
"forest.fire",0.19,"degree",1396.37525790237,3.44031363933665e-296,0.0357200019271195,0.0130951705013646,1.34399334038016e-57,-33.9503692232873
"forest.fire",0.19,"degree",1425.72207617357,1.55266277643644e-302,0.0363422241493417,0.0133517464738595,1.03300357927036e-58,-33.7673573339135
"forest.fire",0.19,"degree",1366.7327895231,8.81989059955151e-290,0.0347200019271195,0.0113313893640809,6.14329356078202e-50,-33.2257445256409
"forest.fire",0.19,"degree",1423.78328066939,4.07671894247817e-302,0.0359866685937861,0.0126988338202657,7.07400646723784e-56,-33.7153973149724
"forest.fire",0.19,"degree",1447.0313700261,3.82934978608786e-307,0.0355866685937861,0.0112078537840253,2.11304855269383e-49,-33.8098468075304
"forest.fire",0.19,"degree",1428.72644319503,3.47877154102754e-303,0.0355866685937861,0.0136840146869606,3.72459719359418e-60,-33.5802500735887
"forest.fire",0.19,"degree",1428.02059843923,4.94373541912497e-303,0.0356288879253292,0.0132647727923238,2.46503860940524e-58,-34.1328691912922
"forest.fire",0.19,"degree",1337.46981380974,1.86930659335345e-283,0.0344733323697736,0.012319002398744,3.15683844359447e-54,-33.3089317480835
"forest.fire",0.19,"degree",1390.37719762897,6.81490511381159e-295,0.0360088908160084,0.0132869009346275,1.97570648315595e-58,-33.4801694459731
"forest.fire",0.19,"degree",1396.05422186408,4.03655599001372e-296,0.0353622212586625,0.0110364628699288,1.17287237839011e-48,-33.8077991220549
"forest.fire",0.19,"degree",1325.65044588088,6.7092839100824e-281,0.0337866685937861,0.0119693349804551,1.04193027982855e-52,-32.930109935114
"forest.fire",0.19,"degree",1410.5699767626,2.93367951178467e-299,0.0349622212586625,0.0114644414664513,1.62391513758039e-50,-33.3654990593445
"forest.fire",0.19,"degree",1305.81025541346,1.30407286806461e-276,0.0339422241493417,0.0115449053699313,7.26294971667759e-51,-32.9603132958778
"forest.fire",0.19,"degree",1442.52406284422,3.61256235198243e-306,0.0358533352604528,0.0128826145725732,1.12594139572198e-56,-33.8400501682941
"forest.fire",0.19,"degree",1415.64431927821,2.3453361840133e-300,0.0361866685937861,0.0131961538768022,4.89589268292676e-58,-33.943202324123
"forest.fire",0.19,"degree",1382.73794181274,3.05587253667016e-293,0.0355200019271195,0.0134049990796208,6.06497057296329e-59,-33.8433776571919
"forest.fire",0.19,"degree",1385.48102489524,7.79939081849907e-294,0.0346977797048972,0.0106909991682399,3.71176568144471e-47,-33.4021014372192
"forest.fire",0.19,"degree",1372.900668171,4.09244920109807e-291,0.0349622212586625,0.0122651797933432,5.40755520761995e-54,-33.6488475370183
"forest.fire",0.19,"degree",1355.55158491842,2.30538776471054e-287,0.0349622212586625,0.0110787830226893,7.68168811630013e-49,-33.5129324135813
"forest.fire",0.19,"degree",1500.73066768385,9.32998506263068e-319,0.036475557482675,0.0140007284061328,1.56895000862548e-61,-33.9618874540871
"forest.fire",0.19,"betweenness",39.275294882553,4.36972219527922e-06,0.009078141057516,0.000809700848417685,0.0154528879720205,-3.35479138527655
"forest.fire",0.19,"betweenness",44.4295611150503,4.7191716292731e-07,0.00905385868011759,0.00156841706842388,0.000299492406409147,-4.07695719271269
"forest.fire",0.19,"betweenness",69.2714167362718,6.86201756291156e-12,0.00976866359941704,0.00293434183969341,2.75946881274572e-07,-3.04837487146447
"forest.fire",0.19,"betweenness",41.0449848608856,2.04461428025533e-06,0.00872910787273786,0.000709662678669849,0.0261815967377802,-3.93836944451633
"forest.fire",0.19,"betweenness",48.8502171443376,6.7922044501495e-08,0.00876756048005297,0.00173882041607293,0.000130680728068444,-3.04021374607782
"forest.fire",0.19,"betweenness",45.14093360332,3.46042082068324e-07,0.00784815834238511,0.00104848560400328,0.0043278310687194,-3.74170752619392
"forest.fire",0.19,"betweenness",3123.77415276399,0,0.0888934473326247,0.00267004497851762,1.17456813790235e-06,-2.09531270247762
"forest.fire",0.19,"betweenness",25.3758392614285,0.00134214575058125,0.0066849691893618,0.000465330006935313,0.090702335200306,-4.95849056986462
"forest.fire",0.19,"betweenness",32.1541486445987,8.74021093987552e-05,0.00786017827770674,0.00112749775024794,0.00303142967888987,-3.30971061901231
"forest.fire",0.19,"betweenness",3202.05754354116,0,0.0890115837141403,0.00083345447736433,0.0132583415447204,-4.30193992774744
"forest.fire",0.19,"betweenness",43.3747732519643,7.46599478115016e-07,0.00755644090617354,0.000744740765213551,0.0214002680778094,-3.6595346252098
"forest.fire",0.19,"betweenness",45.0703697421482,3.56867706980307e-07,0.00922838109581379,0.00124797716186686,0.00150800287231676,-3.09561553527099
"forest.fire",0.19,"betweenness",44.8987308758386,3.8462408969351e-07,0.00914931750171018,0.00235011530781106,4.88178287370326e-06,-4.51347519123461
"forest.fire",0.19,"betweenness",34.055176726747,3.97019109022062e-05,0.0082422592075045,0.00147271468082919,0.000504549715120688,-4.73261338595041
"forest.fire",0.19,"betweenness",28.7188445448773,0.000355205847914293,0.00688722688442588,0.000753872185161868,0.020709460621021,-3.7827430656485
"forest.fire",0.19,"betweenness",33.6706062717648,4.66057268871746e-05,0.00780571916628937,0.000988248887263773,0.00597532084371342,-3.61945010895839
"forest.fire",0.19,"betweenness",53.8912892865753,7.24688095703021e-09,0.0088739552386159,0.00141494340277069,0.000609431572683997,-3.19697833512816
"forest.fire",0.19,"betweenness",40.6835318755546,2.38870770396776e-06,0.00843331756268417,0.00112696565469942,0.00292876563786243,-3.24710351675471
"forest.fire",0.19,"betweenness",46.4295339876388,1.9693441975076e-07,0.00801045105518445,0.00189024021350453,5.86344411780065e-05,-3.47507254771493
"forest.fire",0.19,"betweenness",68.3407378722181,1.05062756016501e-11,0.0111270840689407,0.00304346598209123,1.50797503948858e-07,-2.36638937960833
"forest.fire",0.19,"betweenness",33.5829788452705,4.83374681699806e-05,0.00687429259870936,0.000934948890976751,0.00782434817466893,-4.29010692224304
"forest.fire",0.19,"betweenness",28.4246685785084,0.000399885236494017,0.00698031386986981,0.00124503280237022,0.00162965143755643,-4.48503113039898
"forest.fire",0.19,"betweenness",45.8796373254221,2.50556133475742e-07,0.00938985770918124,0.00193884575158993,4.60834985673481e-05,-2.82678487188831
"forest.fire",0.19,"betweenness",38.4850448926832,6.12340960285271e-06,0.00726748380178436,0.000531286491277067,0.0648554621975417,-3.69135664993469
"forest.fire",0.19,"betweenness",45.4790862373891,2.98523153416573e-07,0.00933333782398544,0.00174876488515852,0.00011063032869624,-3.67669447691738
"forest.fire",0.19,"betweenness",67.4439271819088,1.5830655927575e-11,0.0119281656133199,0.00282534765645891,5.11684591138985e-07,-1.85896728975037
"forest.fire",0.19,"betweenness",60.3897390703727,3.90839443982632e-10,0.0111364881117989,0.00231783792343279,6.52948069676077e-06,-1.82308371952193
"forest.fire",0.19,"betweenness",3195.03460345985,0,0.0893313501622804,0.00128652483164099,0.00131578473861306,-3.81771249466878
"forest.fire",0.19,"betweenness",72.2011024046353,1.78929582641584e-12,0.0102208511385642,0.00228693896918364,7.14833711711214e-06,-2.89438872113903
"forest.fire",0.19,"betweenness",47.0166211016109,1.52223507966194e-07,0.0095218230902797,0.00223935738770337,9.89250540689857e-06,-3.31891596577932
"forest.fire",0.19,"betweenness",54.0750482247919,6.6759596367027e-09,0.00966693891641493,0.0020205122294177,2.80248919018151e-05,-4.12129056142869
"forest.fire",0.19,"betweenness",33.0139567531936,6.12326765484675e-05,0.00727660994385929,0.000876020702381208,0.0107911704375261,-4.35054284476495
"forest.fire",0.19,"betweenness",66.4534016979315,2.48830379908902e-11,0.0114296650479479,0.00232759510592527,5.50156843637475e-06,-1.8856161929161
"forest.fire",0.19,"betweenness",67.7032076683887,1.40619032900853e-11,0.0103387598777924,0.00196552541694451,4.28590574938389e-05,-3.04219773388164
"forest.fire",0.19,"betweenness",52.2782712758979,1.48717829796291e-08,0.00983807162639395,0.00205942972840583,2.41608680086928e-05,-2.68856604268142
"forest.fire",0.19,"betweenness",40.8979148184558,2.17825237616298e-06,0.00753538270508299,0.0017718279823212,0.000109692803220381,-3.71233555925092
"forest.fire",0.19,"betweenness",42.448341900213,1.11556189685886e-06,0.00756038482664765,0.0012285635157617,0.0016139464663694,-4.57536031438845
"forest.fire",0.19,"betweenness",43.6018445034217,6.76483978550748e-07,0.00960466314132773,0.00195908527595996,3.96148219599042e-05,-2.36577253280038
"forest.fire",0.19,"betweenness",58.8538876630965,7.81808141206681e-10,0.0104843449521,0.00213791726426673,1.83174961281106e-05,-1.05890596155319
"forest.fire",0.19,"betweenness",66.4740254430948,2.46499930537656e-11,0.0105156514050059,0.00198181271318532,3.57119107978512e-05,-2.56207507208693
"forest.fire",0.19,"betweenness",47.1851190696025,1.41367170337702e-07,0.00856393484129157,0.00166519461872971,0.000199944551010649,-3.26647632213457
"forest.fire",0.19,"betweenness",22.6261900495996,0.0038788350838273,0.00670042956030779,0.000468015484499524,0.0918301134505374,-3.12794087040197
"forest.fire",0.19,"betweenness",46.1317602828037,2.24375431422506e-07,0.0084442512332469,0.00170406489326726,0.00015440458884348,-4.88394012116113
"forest.fire",0.19,"betweenness",32.0059791671361,9.29122198558194e-05,0.00814090754980482,0.00100128951663955,0.00571505517806883,-3.80579723987012
"forest.fire",0.19,"betweenness",31.5470133551721,0.000112243658685051,0.00625857557695177,0.000646445304835022,0.036760348258085,-4.80287860430817
"forest.fire",0.19,"betweenness",42.8713755670992,9.28801979489664e-07,0.00911562786038319,0.00152134217957263,0.000357877142208637,-4.10697099365184
"forest.fire",0.19,"betweenness",31.9913322102251,9.34751470162837e-05,0.00719256153281241,0.000883767397944142,0.0102129220470208,-3.1711187854316
"forest.fire",0.19,"betweenness",24.0958664468373,0.00220847895566062,0.00706075238929481,0.000820585463231255,0.0148644497319511,-2.57232658348088
"forest.fire",0.19,"betweenness",41.7491975937162,1.50918607213657e-06,0.00813710615155309,0.00117138416433839,0.00225475985297645,-3.14160805571671
"forest.fire",0.19,"betweenness",38.9194932515467,5.08734250552385e-06,0.00868824992751296,0.0015717101078618,0.000293971393001167,-3.27012540466002
"forest.fire",0.19,"betweenness",55.4247799577166,3.65033586032158e-09,0.00975861544243864,0.00141430104835766,0.000629916830110112,-4.20999524939192
"forest.fire",0.19,"betweenness",55.0001312716622,4.41466785431078e-09,0.0104222415176537,0.00249644586579167,2.58268244370218e-06,-2.63274124655224
"forest.fire",0.19,"betweenness",47.2231675105313,1.39024228698949e-07,0.00923139051427666,0.00103786945730467,0.00470786856163131,-4.41415644040046
"forest.fire",0.19,"betweenness",41.9362649459138,1.39205603931101e-06,0.00852325491193746,0.00213044730466425,1.48624295550278e-05,-3.70850371336858
"forest.fire",0.19,"betweenness",77.3467494836886,1.66937458228023e-13,0.0112753811011249,0.00278700338703211,4.96981199435317e-07,-2.83535057222364
"forest.fire",0.19,"betweenness",46.7485077204062,1.71230233645483e-07,0.00921972802410745,0.00149166243573426,0.000448140781582311,-3.66729706190329
"forest.fire",0.19,"betweenness",35.7245743841799,1.97203223393467e-05,0.00739994099217498,0.000910181831457986,0.0094480081192299,-4.17670402505731
"forest.fire",0.19,"betweenness",27.4690745328047,0.000586478756766891,0.00690788653396439,0.000458954675306476,0.0937775997095985,-3.80044732694364
"forest.fire",0.19,"betweenness",37.0100075111484,1.14602254822094e-05,0.00797990632064425,0.000594567463542236,0.0461574228612068,-2.53336180876805
"forest.fire",0.19,"betweenness",44.3050202937418,4.98222659158391e-07,0.00846254877216357,0.00201611542323434,2.79861671332317e-05,-3.20611902974741
"forest.fire",0.19,"betweenness",47.5884180280451,1.1840683141312e-07,0.00879578112853881,0.00105241900685317,0.00432145329486392,-4.73943060068766
"forest.fire",0.19,"betweenness",79.6332174118241,5.79455576174839e-14,0.0119357045268727,0.00259017681725629,1.60978390436135e-06,-1.36895462379108
"forest.fire",0.19,"betweenness",52.1066498820654,1.60515017070788e-08,0.0093626564774405,0.00242595938693412,3.82373384035445e-06,-3.90164205420535
"forest.fire",0.19,"betweenness",31.6730397972444,0.000106572376360787,0.00768570719807981,0.00133004585527219,0.00106114569650017,-3.51665901367905
"forest.fire",0.19,"betweenness",52.9314883589584,1.11188956591476e-08,0.00930512992099196,0.00111265561191722,0.00312946243067994,-2.9774937323816
"forest.fire",0.19,"betweenness",56.073419383545,2.7294839771512e-09,0.00994462822011198,0.00244304101793628,3.89965250750097e-06,-3.11534612300506
"forest.fire",0.19,"betweenness",73.7739716055404,8.67815059840873e-13,0.0104785856634352,0.0024281369406459,4.11654904562878e-06,-2.84273641471697
"forest.fire",0.19,"betweenness",36.0743992583324,1.70179296141863e-05,0.00862669465891528,0.00114284149947248,0.0025449799231773,-2.84989112277618
"forest.fire",0.19,"betweenness",57.4838841480274,1.44874905725996e-09,0.00985015652589318,0.00171068903896839,0.000148970949663923,-3.14791815126685
"forest.fire",0.19,"betweenness",47.570893556038,1.19322730591832e-07,0.00895899942521272,0.00175221547683214,0.000111358102356602,-2.29564578486759
"forest.fire",0.19,"betweenness",38.7210204295502,5.53714235588927e-06,0.00914566840265678,0.00183590379701667,6.45755660449592e-05,-3.40597135642304
"forest.fire",0.19,"betweenness",43.2483652472747,7.88709020287766e-07,0.00940562209228606,0.00224568380594707,1.00605993083468e-05,-2.56613216062157
"forest.fire",0.19,"betweenness",18.0791421481669,0.0206409097051763,0.00517594676150048,0.000423852461819974,0.108180530664169,-6.05245664775842
"forest.fire",0.19,"betweenness",61.3561242489509,2.52426599141665e-10,0.00998516946167548,0.00198777863223466,3.23648802404762e-05,-2.48508186779029
"forest.fire",0.19,"betweenness",62.6071860047857,1.43184490919821e-10,0.0111270840689407,0.00171274721424084,0.000144896860911803,-3.04575567234229
"forest.fire",0.19,"betweenness",35.1260541224686,2.53611328589111e-05,0.00835184876619591,0.00130306930705916,0.00120819792559803,-2.89079821075407
"forest.fire",0.19,"betweenness",28.6471160220612,0.000365626086501786,0.00767685526381774,0.000583859044737619,0.0488149344376687,-3.49089894685327
"forest.fire",0.19,"betweenness",49.0189595380676,6.30480116020428e-08,0.00996510621039352,0.00223647895657949,1.04059058036846e-05,-3.37167887759865
"forest.fire",0.19,"betweenness",40.0363571286504,3.15414537548792e-06,0.00863992610662797,0.000831916627069817,0.0138858717062435,-2.22089345678978
"forest.fire",0.19,"betweenness",80.6857216513236,3.5574790358852e-14,0.011565962651123,0.00310650524735333,1.16259977128997e-07,-3.09212900683216
"forest.fire",0.19,"betweenness",46.2285863798042,2.15059580886616e-07,0.00891767739601647,0.00143808196144978,0.000650003864779128,-3.268121510839
"forest.fire",0.19,"betweenness",40.3381523323622,2.77092400783368e-06,0.0083265819031043,0.0010862680546559,0.00375153444619794,-3.02086121295086
"forest.fire",0.19,"betweenness",48.1059502792086,9.42927124156933e-08,0.00920477681137536,0.00146028685196849,0.000524742129272123,-2.97766352673508
"forest.fire",0.19,"betweenness",54.2230402041695,6.24888703383455e-09,0.00938838743919672,0.00194259530852601,3.91496963454612e-05,-3.32623161543556
"forest.fire",0.19,"betweenness",42.0025149511139,1.35277437586694e-06,0.00902337415957855,0.00177903036242548,9.77431360513096e-05,-3.98798710914921
"forest.fire",0.19,"betweenness",51.4619571964369,2.13764776271756e-08,0.0100817320580135,0.00278346943238759,5.98223960076316e-07,-2.85342166781178
"forest.fire",0.19,"betweenness",61.4295394392688,2.44173759283737e-10,0.00932611753365467,0.0027397029686964,7.5351909541498e-07,-3.8540869706556
"forest.fire",0.19,"betweenness",46.6822752294148,1.76277734843043e-07,0.00974711159011005,0.00184124447020787,7.31560007832689e-05,-2.24108464793485
"forest.fire",0.19,"betweenness",63.4937548573809,9.57420421458768e-11,0.010219332324534,0.00251871968505447,2.13500227155857e-06,-1.48632298345769
"forest.fire",0.19,"betweenness",67.0682351861551,1.87941957842146e-11,0.0104849258207218,0.0022987780230121,6.52510801072396e-06,-2.58006727544043
"forest.fire",0.19,"betweenness",51.2140512720383,2.38632852534232e-08,0.00852411696779862,0.00123871487685172,0.0016794459446689,-2.3968148459715
"forest.fire",0.19,"betweenness",42.991852456225,8.81537944952596e-07,0.00829236003198282,0.000843351060303262,0.012939447137967,-4.8986874644766
"forest.fire",0.19,"betweenness",47.4585567296307,1.25363432287338e-07,0.00937368382354371,0.00193796580321403,4.7107318147804e-05,-2.97670866280594
"forest.fire",0.19,"betweenness",40.36746065277,2.73626284527042e-06,0.00736831891342124,0.0014615446430231,0.000498245924940613,-3.02566229806574
